City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
467,Praia,CV,2021-07-20 01:51:06,14.9215,-23.5087,75.74,88,75,2.3,broken clouds
468,Inyonga,TZ,2021-07-20 01:53:20,-6.7167,32.0667,57.88,54,0,4.97,clear sky
469,Suarez,CO,2021-07-20 01:53:20,2.954,-76.6964,66.56,78,9,4.16,clear sky
470,Goderich,CA,2021-07-20 01:50:33,43.7501,-81.7165,70.03,88,22,0.0,few clouds
471,Karacabey,TR,2021-07-20 01:53:20,40.2152,28.4038,73.45,81,0,3.6,clear sky
472,Brae,GB,2021-07-20 01:50:00,60.3964,-1.353,53.51,92,60,11.7,broken clouds
473,Porto Novo,BJ,2021-07-20 01:53:21,6.4965,2.6036,78.62,85,45,9.86,scattered clouds
474,Itarema,BR,2021-07-20 01:53:21,-2.9248,-39.9167,77.43,85,15,11.25,few clouds
475,Nadym,RU,2021-07-20 01:53:22,65.5333,72.5167,62.02,62,80,7.2,broken clouds
476,Saint-Francois,FR,2021-07-20 01:53:22,46.4154,3.9054,60.42,88,0,1.14,clear sky
477,Benjamin Constant,BR,2021-07-20 01:53:22,-4.3831,-70.0311,73.53,73,100,2.08,overcast clouds
478,Malpe,IN,2021-07-20 01:53:24,13.35,74.7167,76.3,85,58,15.17,broken clouds
479,Bud,US,2021-07-20 01:53:24,39.447,-86.1758,75.9,80,0,5.5,clear sky
480,Berlin,DE,2021-07-20 01:49:38,52.5244,13.4105,62.89,78,0,4.0,clear sky
481,Altamira,BR,2021-07-20 01:53:24,-3.2033,-52.2064,77.0,68,51,2.86,broken clouds
482,Wilmington Island,US,2021-07-20 01:53:25,32.0036,-80.9737,75.97,91,20,0.0,few clouds
483,Sovetskiy,RU,2021-07-20 01:53:25,61.3614,63.5842,66.11,64,61,6.29,broken clouds
484,Kristianstad,SE,2021-07-20 01:53:25,56.0313,14.1524,56.95,87,98,1.01,overcast clouds
485,Turayf,SA,2021-07-20 01:53:26,31.6725,38.6637,84.45,21,0,11.5,clear sky
486,Cradock,ZA,2021-07-20 01:53:26,-32.1642,25.6192,44.2,20,74,7.4,broken clouds
487,Kasamwa,TZ,2021-07-20 01:53:26,-2.85,32.4333,62.29,49,25,5.39,scattered clouds
488,Belvidere,US,2021-07-20 01:53:27,42.2639,-88.8443,75.33,79,0,3.85,clear sky
489,Ambanja,MG,2021-07-20 01:53:27,-13.6833,48.45,68.65,82,35,3.04,scattered clouds
490,Kautokeino,NO,2021-07-20 01:53:27,69.0125,23.0412,39.7,73,30,14.16,scattered clouds
491,Iracoubo,GF,2021-07-20 01:53:28,5.4802,-53.2011,78.15,85,100,4.21,overcast clouds
492,Upata,VE,2021-07-20 01:53:28,8.0086,-62.3989,70.2,97,100,3.69,overcast clouds
493,Odienne,CI,2021-07-20 01:53:28,9.51,-7.5692,71.73,93,98,3.24,overcast clouds
494,Teguise,ES,2021-07-20 01:53:29,29.0605,-13.564,70.02,56,0,9.22,clear sky
495,Lima,PE,2021-07-20 01:50:29,-12.0432,-77.0282,61.14,82,90,6.91,overcast clouds
496,Horasan,TR,2021-07-20 01:53:29,40.0458,42.1728,64.98,61,0,0.94,clear sky
497,Mehran,IR,2021-07-20 01:53:29,33.1222,46.1646,94.48,14,0,3.87,clear sky
498,Palora,EC,2021-07-20 01:53:30,-1.7,-77.9333,62.55,96,100,2.86,overcast clouds
499,Wattegama,LK,2021-07-20 01:53:30,6.7989,81.4808,76.12,69,87,4.25,overcast clouds
500,Gualaquiza,EC,2021-07-20 01:53:30,-3.4,-78.55,60.55,100,100,1.1,light rain
501,Allapalli,IN,2021-07-20 01:53:31,19.4167,80.0667,80.33,86,100,5.5,overcast clouds
502,Rosehearty,GB,2021-07-20 01:53:31,57.697,-2.1132,61.61,84,100,4.88,overcast clouds
503,Manzil Salim,TN,2021-07-20 01:53:31,35.8567,8.4765,69.8,59,0,2.46,clear sky
504,Saint-Joseph,RE,2021-07-20 01:53:32,-21.3667,55.6167,68.38,73,35,16.13,scattered clouds
505,Gainesville,US,2021-07-20 01:50:20,29.6516,-82.3248,78.57,72,90,3.44,mist
506,Cascais,PT,2021-07-20 01:53:32,38.6979,-9.4215,66.47,70,69,20.0,broken clouds
507,Tabou,CI,2021-07-20 01:53:33,4.423,-7.3528,76.1,74,71,9.51,broken clouds
508,Leh,IN,2021-07-20 01:53:33,34.1667,77.5833,62.19,55,88,3.18,overcast clouds
509,Maues,BR,2021-07-20 01:53:33,-3.3836,-57.7186,78.96,69,86,1.05,overcast clouds
510,Santiago De Cao,PE,2021-07-20 01:53:34,-7.9589,-79.2392,64.53,88,40,6.91,scattered clouds
511,Aktau,KZ,2021-07-20 01:53:34,43.65,51.2,72.18,46,0,6.62,clear sky
512,Sao Jose Do Belmonte,BR,2021-07-20 01:53:34,-7.8614,-38.7597,70.25,72,2,9.26,clear sky
513,Pontes E Lacerda,BR,2021-07-20 01:53:35,-15.2261,-59.3353,56.79,29,1,4.5,clear sky
514,Tacna,PE,2021-07-20 01:53:35,-18.0056,-70.2483,50.9,79,44,2.19,scattered clouds
515,Capitan Bado,PY,2021-07-20 01:53:35,-23.2667,-55.5333,42.73,57,74,6.24,broken clouds
516,Hobyo,SO,2021-07-20 01:53:36,5.3505,48.5268,75.47,84,72,23.47,broken clouds
517,Jashpurnagar,IN,2021-07-20 01:53:36,22.9,84.15,76.05,84,100,3.02,moderate rain
518,Chipinge,ZW,2021-07-20 01:53:36,-20.1883,32.6236,45.37,90,0,2.21,clear sky
519,Wagar,SD,2021-07-20 01:53:37,16.1525,36.2032,79.5,71,100,18.7,overcast clouds
520,Carauari,BR,2021-07-20 01:53:37,-4.8828,-66.8958,75.92,74,60,2.59,broken clouds
521,Keetmanshoop,NA,2021-07-20 01:53:37,-26.5833,18.1333,52.72,32,21,8.05,few clouds
522,Jardim,BR,2021-07-20 01:53:38,-21.4803,-56.1381,46.4,35,8,3.87,clear sky
523,Gbadolite,CD,2021-07-20 01:53:38,4.2833,21.0167,68.27,95,96,0.6,overcast clouds
524,Pokhara,NP,2021-07-20 01:53:38,28.2333,83.9833,72.28,96,100,0.43,overcast clouds
525,Nkayi,CG,2021-07-20 01:53:39,-4.1841,13.2884,68.99,84,11,3.18,few clouds
526,Marabba,SD,2021-07-20 01:53:39,12.35,32.1833,79.99,67,100,12.21,overcast clouds
527,Cervo,ES,2021-07-20 01:53:39,43.6702,-7.4101,64.96,83,13,3.83,few clouds
528,Larsnes,NO,2021-07-20 01:53:40,62.2028,5.5773,57.85,87,100,8.84,overcast clouds
529,Ahtopol,BG,2021-07-20 01:53:40,42.1,27.95,73.87,89,0,3.89,clear sky
530,Kirkwall,GB,2021-07-20 01:53:40,58.9848,-2.9587,55.74,94,90,8.05,overcast clouds
531,Sebinkarahisar,TR,2021-07-20 01:53:41,40.2883,38.4236,67.23,40,0,3.06,clear sky
532,Aksu,CN,2021-07-20 01:53:41,41.1231,80.2644,72.54,56,25,5.32,scattered clouds
533,Muravlenko,RU,2021-07-20 01:53:41,63.7898,74.523,63.39,60,1,6.8,clear sky
534,Puerto Leguizamo,CO,2021-07-20 01:53:42,-0.1934,-74.7819,70.57,99,95,2.3,overcast clouds
535,Tocopilla,CL,2021-07-20 01:48:58,-22.092,-70.1979,64.42,62,100,7.05,overcast clouds
536,Omboue,GA,2021-07-20 01:53:42,-1.5746,9.2618,71.62,87,89,5.79,overcast clouds
537,Eyl,SO,2021-07-20 01:53:43,7.9803,49.8164,78.35,67,100,24.65,overcast clouds
538,Miandrivazo,MG,2021-07-20 01:53:44,-19.5167,45.4667,72.19,64,89,0.6,overcast clouds
539,Bethanien,NA,2021-07-20 01:53:44,-26.502,17.1583,55.53,35,5,7.43,clear sky
540,Goundam,ML,2021-07-20 01:53:45,16.4145,-3.6708,91.15,39,86,15.79,overcast clouds
541,San Juan,AR,2021-07-20 01:53:46,-31.5375,-68.5364,50.76,26,0,3.4,clear sky
542,Doha,QA,2021-07-20 01:53:46,25.2867,51.5333,91.38,71,0,5.75,clear sky
543,Krumbach,DE,2021-07-20 01:53:46,48.2418,10.3632,59.77,92,5,2.62,clear sky
544,Trincomalee,LK,2021-07-20 01:53:47,8.5711,81.2335,81.45,76,97,20.83,overcast clouds
545,Albacete,ES,2021-07-20 01:53:48,38.8333,-2.0,75.18,56,0,11.5,clear sky
546,Canton,CN,2021-07-20 01:53:48,23.1167,113.25,84.15,76,100,9.31,moderate rain
547,Trujillo,PE,2021-07-20 01:53:49,-8.116,-79.03,64.36,88,40,6.91,scattered clouds
548,Mao,ES,2021-07-20 01:49:17,39.8885,4.2658,70.36,73,0,5.75,clear sky
549,Shelburne,CA,2021-07-20 01:53:50,44.0787,-80.2041,72.66,94,2,7.7,clear sky
550,Masunga,BW,2021-07-20 01:53:50,-20.6246,27.4488,43.56,68,0,7.16,clear sky
551,Placido De Castro,BR,2021-07-20 01:53:51,-10.3353,-67.1856,67.1,62,4,3.11,clear sky
552,Humboldt,US,2021-07-20 01:53:51,40.6665,-123.9178,72.39,56,12,6.33,few clouds
553,Salinopolis,BR,2021-07-20 01:53:51,-0.6136,-47.3561,77.2,86,27,6.91,scattered clouds
554,Waldorf,US,2021-07-20 01:53:51,38.6246,-76.9391,80.58,83,21,4.54,few clouds
555,Mogwase,ZA,2021-07-20 01:53:52,-25.185,27.2665,43.14,35,0,1.77,clear sky
556,Uruzgan,AF,2021-07-20 01:53:52,32.8333,66.0,76.53,22,1,5.23,clear sky
557,Damghan,IR,2021-07-20 01:53:52,36.1683,54.348,75.87,41,0,1.41,clear sky
558,Torres,BR,2021-07-20 01:53:53,-29.3353,-49.7269,48.83,74,0,6.91,clear sky
559,Abdanan,IR,2021-07-20 01:53:53,32.9926,47.4198,85.68,17,0,5.21,clear sky
560,San Ramon,US,2021-07-20 01:53:53,37.7799,-121.978,92.48,54,1,7.0,clear sky
561,Nigel,ZA,2021-07-20 01:53:54,-26.4314,28.4771,42.98,21,0,1.7,clear sky
562,Morges,CH,2021-07-20 01:53:54,46.5113,6.4985,66.54,83,7,7.72,clear sky
563,Manturovo,RU,2021-07-20 01:53:54,58.3353,44.7619,61.83,97,100,3.29,overcast clouds
564,Niamey,NE,2021-07-20 01:53:55,13.5137,2.1098,86.29,58,0,8.05,clear sky
565,Pappadatai,GR,2021-07-20 01:53:55,39.3133,20.7925,67.42,83,0,3.13,clear sky
566,Glamoc,BA,2021-07-20 01:53:55,44.0458,16.8486,60.6,96,78,5.73,broken clouds
567,Varzea Da Palma,BR,2021-07-20 01:53:56,-17.5981,-44.7308,66.34,39,0,6.02,clear sky
568,Picos,BR,2021-07-20 01:53:56,-7.0769,-41.4669,75.27,45,28,1.92,scattered clouds
569,Maunabo,PR,2021-07-20 01:53:56,18.0072,-65.8993,82.42,86,62,13.49,broken clouds
570,Mantua,IT,2021-07-20 01:53:56,45.1667,10.7833,76.24,73,30,1.99,scattered clouds
571,Lodwar,KE,2021-07-20 01:53:57,3.1191,35.5973,81.99,46,98,4.21,overcast clouds
572,Gramoteino,RU,2021-07-20 01:53:57,54.5368,86.3839,60.75,80,7,1.59,clear sky
573,Nouakchott,MR,2021-07-20 01:53:13,18.0858,-15.9785,76.93,87,18,15.9,few clouds
574,Aksehir,TR,2021-07-20 01:53:58,38.3575,31.4164,67.55,38,0,4.21,clear sky
575,Scottsboro,US,2021-07-20 01:53:58,34.6723,-86.0341,76.3,100,75,5.75,broken clouds
576,Amot,NO,2021-07-20 01:53:58,59.5714,7.9877,52.75,89,79,6.82,broken clouds
577,Skibotn,NO,2021-07-20 01:53:59,69.3913,20.2679,42.89,99,100,5.03,light rain
578,Naryan-Mar,RU,2021-07-20 01:54:00,67.6713,53.087,49.75,80,100,8.93,overcast clouds
579,Port-Gentil,GA,2021-07-20 01:54:00,-0.7193,8.7815,74.26,81,97,9.51,overcast clouds
580,Sarrebourg,FR,2021-07-20 01:54:00,48.7333,7.05,60.37,95,1,5.53,clear sky
581,Muyezerskiy,RU,2021-07-20 01:54:01,63.9333,31.65,52.95,71,100,9.19,overcast clouds
582,Camocim,BR,2021-07-20 01:54:01,-2.9022,-40.8411,76.62,82,24,8.03,few clouds
583,Plover,US,2021-07-20 01:54:01,44.4564,-89.544,76.08,75,1,1.99,clear sky
584,Yar-Sale,RU,2021-07-20 01:54:02,66.8333,70.8333,62.1,63,36,13.31,scattered clouds
585,Miandoab,IR,2021-07-20 01:54:02,36.9694,46.1027,75.38,40,0,4.52,clear sky
586,Garmsar,IR,2021-07-20 01:54:02,35.2182,52.3409,83.43,30,23,3.87,few clouds
587,Concarneau,FR,2021-07-20 01:54:03,47.875,-3.9225,70.09,77,3,8.86,clear sky
588,Charleston,US,2021-07-20 01:53:11,32.7766,-79.9309,75.22,96,75,0.0,drizzle
589,Odweyne,SO,2021-07-20 01:54:03,9.4092,45.064,70.05,57,32,19.33,scattered clouds
590,Olbia,IT,2021-07-20 01:54:03,40.9214,9.4856,68.05,68,0,1.14,clear sky
591,Tabas,IR,2021-07-20 01:54:04,33.5959,56.9244,85.77,15,6,5.64,clear sky
592,Cap-Aux-Meules,CA,2021-07-20 01:54:04,47.3821,-61.8597,68.05,94,75,8.05,broken clouds
593,Jacqueville,CI,2021-07-20 01:54:04,5.2052,-4.4146,78.71,81,65,14.88,broken clouds
594,Cimitarra,CO,2021-07-20 01:54:05,6.3142,-73.9497,77.2,83,98,4.29,overcast clouds
595,Aleksandro-Nevskiy,RU,2021-07-20 01:54:05,53.4751,40.2095,68.27,72,99,6.11,overcast clouds
596,Luau,AO,2021-07-20 01:54:05,-10.7073,22.2247,53.67,52,41,5.1,scattered clouds
597,Novouzensk,RU,2021-07-20 01:54:06,50.4592,48.1431,78.66,48,0,6.82,clear sky
598,Nyrob,RU,2021-07-20 01:54:06,60.733,56.7202,64.0,77,61,4.74,broken clouds
599,Kitgum,UG,2021-07-20 01:54:06,3.2783,32.8867,63.43,95,52,0.87,light rain
600,Alikalia,SL,2021-07-20 01:54:07,9.1667,-11.4,69.67,100,99,2.24,light rain
601,Chicama,PE,2021-07-20 01:54:07,-7.8447,-79.1469,63.14,81,4,5.26,clear sky
602,Nefteyugansk,RU,2021-07-20 01:54:07,61.0998,72.6035,64.65,82,48,8.12,scattered clouds
603,Colares,PT,2021-07-20 01:54:08,38.7992,-9.4469,66.29,73,83,20.0,broken clouds
604,Gurupa,BR,2021-07-20 01:54:08,-1.405,-51.64,75.25,87,35,3.42,scattered clouds
605,Mahemdavad,IN,2021-07-20 01:54:08,22.8333,72.7667,80.85,73,100,14.47,light rain
606,Rauma,FI,2021-07-20 01:54:09,61.1272,21.5113,55.44,69,97,9.66,overcast clouds
607,Edgewater,US,2021-07-20 01:52:48,28.9889,-80.9023,80.29,94,75,5.75,light rain
608,Akranes,IS,2021-07-20 01:54:09,64.3218,-22.0749,52.36,96,100,3.76,overcast clouds
609,Quepos,CR,2021-07-20 01:54:09,9.4236,-84.1652,85.3,86,100,1.25,overcast clouds
610,Xuddur,SO,2021-07-20 01:54:10,4.1213,43.8894,68.79,76,90,17.87,overcast clouds
611,Bongor,TD,2021-07-20 01:54:10,10.2806,15.3722,73.08,87,69,3.87,light rain
612,Kousseri,CM,2021-07-20 01:54:10,12.0769,15.0306,76.96,88,0,4.61,clear sky
613,Sabha,LY,2021-07-20 01:54:11,27.0377,14.4283,81.12,32,58,15.26,broken clouds
614,Sistranda,NO,2021-07-20 01:54:11,63.7256,8.834,52.9,82,100,20.54,overcast clouds
615,Louisville,US,2021-07-20 01:49:47,38.2542,-85.7594,77.95,78,14,7.16,few clouds
616,Raudeberg,NO,2021-07-20 01:54:12,61.9875,5.1352,54.86,80,100,16.58,overcast clouds
617,Mahuva,IN,2021-07-20 01:54:13,21.0914,71.7622,81.97,80,100,17.69,overcast clouds
618,Mayor Pablo Lagerenza,PY,2021-07-20 01:54:13,-19.9309,-60.7718,55.83,20,67,4.47,broken clouds
619,Arkhangelsk,RU,2021-07-20 01:54:13,64.5401,40.5433,57.31,77,40,6.71,moderate rain
620,Bambari,CF,2021-07-20 01:54:14,5.768,20.6757,68.04,88,100,0.47,overcast clouds
621,Santiago Del Estero,AR,2021-07-20 01:54:13,-27.7951,-64.2615,46.8,31,0,7.7,clear sky
622,Filadelfia,US,2021-07-20 01:50:56,39.9523,-75.1638,80.85,72,1,5.75,clear sky
623,Boda,CF,2021-07-20 01:54:14,4.3189,17.4695,67.89,95,100,2.57,overcast clouds
624,Ondjiva,AO,2021-07-20 01:54:16,-17.0667,15.7333,52.43,38,3,6.98,clear sky
625,Inverness,GB,2021-07-20 01:54:16,57.4791,-4.224,60.98,91,75,1.01,broken clouds
626,Lloret De Mar,ES,2021-07-20 01:54:16,41.6999,2.8457,79.05,89,0,3.0,clear sky
627,Trelew,AR,2021-07-20 01:54:17,-43.249,-65.3051,55.17,34,100,5.84,overcast clouds
628,Boa Vista,BR,2021-07-20 01:50:10,2.8197,-60.6733,78.78,83,20,2.3,few clouds
629,Riyadh,SA,2021-07-20 01:54:17,24.6877,46.7219,93.34,42,82,6.49,broken clouds
630,Aksay,RU,2021-07-20 01:54:17,47.26,39.87,86.25,31,0,5.01,clear sky
631,Paraiba Do Sul,BR,2021-07-20 01:54:18,-22.1619,-43.2928,49.69,64,100,4.12,overcast clouds
632,Yugorsk,RU,2021-07-20 01:54:18,61.3133,63.3319,66.07,64,66,6.22,broken clouds
633,Dwarka,IN,2021-07-20 01:54:18,22.2394,68.9678,82.98,79,100,25.93,overcast clouds
634,Yazman,PK,2021-07-20 01:54:19,29.1212,71.7446,87.87,65,100,17.11,overcast clouds
635,Igrim,RU,2021-07-20 01:54:19,63.1906,64.4162,67.35,63,86,8.3,overcast clouds
636,Vardenik,AM,2021-07-20 01:54:19,40.1393,45.4334,65.61,56,25,2.68,scattered clouds
637,Malakal,SS,2021-07-20 01:54:19,9.5334,31.6605,71.37,94,98,6.4,overcast clouds
638,Umm Kaddadah,SD,2021-07-20 01:54:20,13.6017,26.6876,81.34,57,68,15.52,broken clouds
639,Iskateley,RU,2021-07-20 01:54:20,67.6803,53.1512,49.71,80,100,8.77,overcast clouds
640,Rio Cuarto,AR,2021-07-20 01:54:21,-33.1307,-64.3499,40.84,33,1,8.21,clear sky
641,Montivilliers,FR,2021-07-20 01:54:21,49.5452,0.1877,67.6,72,0,6.91,clear sky
642,Amalapuram,IN,2021-07-20 01:54:21,16.5833,82.0167,82.78,76,100,10.11,overcast clouds
643,Baillif,GP,2021-07-20 01:54:21,16.0202,-61.7463,80.1,81,0,14.0,clear sky
644,Rabat,MA,2021-07-20 01:53:12,33.9911,-6.8401,68.16,83,75,3.44,broken clouds
645,Morrope,PE,2021-07-20 01:54:22,-6.5417,-80.0111,66.79,79,8,11.45,clear sky
646,Chebarkul,RU,2021-07-20 01:54:22,54.9749,60.3633,64.51,71,6,3.94,clear sky
647,Puerto Varas,CL,2021-07-20 01:54:22,-41.3195,-72.9854,50.22,100,90,9.22,overcast clouds
648,Jaicos,BR,2021-07-20 01:54:23,-7.3592,-41.1378,75.54,43,24,4.21,few clouds
649,Mapiripan,CO,2021-07-20 01:54:23,2.8892,-72.1256,70.02,96,27,2.17,scattered clouds
650,Sept-Iles,CA,2021-07-20 01:54:24,50.2001,-66.3821,65.05,87,90,3.44,overcast clouds
651,Oussouye,SN,2021-07-20 01:54:24,12.485,-16.5469,78.98,86,55,6.26,broken clouds
652,Comarapa,BO,2021-07-20 01:54:24,-17.9,-64.4833,48.27,90,99,2.06,overcast clouds
653,Cabinda,AO,2021-07-20 01:54:25,-5.55,12.2,70.75,88,16,5.44,few clouds
654,Coxim,BR,2021-07-20 01:54:26,-18.5067,-54.76,57.24,15,0,7.78,clear sky
655,Arinos,BR,2021-07-20 01:54:26,-15.9169,-46.1056,68.4,42,1,4.12,clear sky
656,Porbandar,IN,2021-07-20 01:54:26,21.6422,69.6093,82.85,81,100,23.0,overcast clouds
657,Dalvik,IS,2021-07-20 01:54:27,65.9702,-18.5286,44.53,82,40,2.08,scattered clouds
658,Mahibadhoo,MV,2021-07-20 01:54:27,3.7833,72.9667,83.12,71,72,9.46,broken clouds
659,Rumford,US,2021-07-20 01:54:27,44.5537,-70.5509,66.29,96,46,2.68,scattered clouds
660,Nanyamba,TZ,2021-07-20 01:54:28,-10.6833,39.8333,63.14,98,41,5.28,scattered clouds
661,El Tigre,VE,2021-07-20 01:54:28,8.8875,-64.2454,73.92,86,94,9.22,overcast clouds
662,Tucuman,AR,2021-07-20 01:54:28,-26.8241,-65.2226,42.8,75,0,5.75,clear sky
663,Beyneu,KZ,2021-07-20 01:54:29,45.3167,55.2,86.99,27,0,4.18,clear sky
664,Vilhena,BR,2021-07-20 01:54:29,-12.7406,-60.1458,61.41,63,0,3.69,clear sky
665,Daru,PG,2021-07-20 01:54:29,-9.0763,143.2092,80.65,75,51,14.05,broken clouds
666,Muisne,EC,2021-07-20 01:54:30,0.6,-80.0333,75.34,87,79,3.96,broken clouds
667,Saquena,PE,2021-07-20 01:54:30,-4.6667,-73.5167,70.81,97,19,1.48,few clouds
668,Buarcos,PT,2021-07-20 01:54:30,40.166,-8.8768,64.74,94,100,8.3,overcast clouds
669,Asosa,ET,2021-07-20 01:54:31,10.0667,34.5333,58.33,96,97,2.95,light rain
670,Azul,AR,2021-07-20 01:50:34,-36.777,-59.8585,40.08,64,17,7.83,few clouds
671,Meiganga,CM,2021-07-20 01:54:31,6.5167,14.3,62.91,98,74,3.56,broken clouds
672,Kulautuva,LT,2021-07-20 01:54:31,54.9333,23.6,57.2,85,45,4.72,scattered clouds
673,Luanda,AO,2021-07-20 01:54:32,-8.8368,13.2343,66.97,92,15,8.72,few clouds
674,Acarau,BR,2021-07-20 01:54:32,-2.8856,-40.12,77.31,85,19,9.91,few clouds
675,Teruel,ES,2021-07-20 01:54:32,40.6667,-0.6667,65.43,54,0,6.04,clear sky
676,Riberalta,BO,2021-07-20 01:54:33,-10.9833,-66.1,66.9,61,4,3.42,clear sky
677,Estelle,US,2021-07-20 01:51:08,29.8458,-90.1067,84.2,77,1,4.09,clear sky
678,Karaton,ID,2021-07-20 01:54:33,-6.3424,106.1045,83.89,68,82,2.93,broken clouds
679,Weligama,LK,2021-07-20 01:54:33,5.9667,80.4167,80.98,80,87,13.91,overcast clouds
680,Eydhafushi,MV,2021-07-20 01:54:34,5.1033,73.0708,82.67,74,100,8.37,overcast clouds
681,Dutse,NG,2021-07-20 01:54:34,11.7594,9.3392,74.21,81,78,8.52,broken clouds
682,Agadez,NE,2021-07-20 01:54:34,19.75,10.25,86.04,19,12,1.48,few clouds
683,Tucurui,BR,2021-07-20 01:54:35,-3.7661,-49.6725,77.38,64,16,3.31,few clouds
684,Dalbandin,PK,2021-07-20 01:54:35,28.8947,64.4101,86.65,13,74,12.62,broken clouds
685,Vitina,BA,2021-07-20 01:54:35,43.2375,17.4839,67.57,79,37,3.89,scattered clouds
686,Grand-Santi,GF,2021-07-20 01:54:36,4.25,-54.3833,72.3,99,92,2.3,overcast clouds
687,Podyuga,RU,2021-07-20 01:54:36,61.095,40.8647,53.11,76,3,3.04,clear sky
688,Butembo,CD,2021-07-20 01:54:36,0.15,29.2833,57.85,93,94,1.86,overcast clouds
689,Tombouctou,ML,2021-07-20 01:54:37,20.0,-3.0,93.38,24,15,10.69,few clouds
690,Moose Factory,CA,2021-07-20 01:54:37,51.2585,-80.6094,50.0,62,1,3.44,clear sky
691,Los Llanos De Aridane,ES,2021-07-20 01:54:37,28.6585,-17.9182,65.95,83,75,16.11,broken clouds
692,Kafanchan,NG,2021-07-20 01:54:38,9.5833,8.3,74.37,98,58,3.06,broken clouds
693,Caceres,ES,2021-07-20 01:54:39,39.522,-6.3748,60.8,67,17,3.87,few clouds
694,Narasannapeta,IN,2021-07-20 01:54:39,18.4167,84.05,84.33,77,100,4.36,overcast clouds
695,Trairi,BR,2021-07-20 01:54:34,-3.2778,-39.2689,77.92,86,14,9.33,few clouds
696,Antofagasta,CL,2021-07-20 01:53:12,-23.65,-70.4,56.48,77,100,3.29,overcast clouds
697,Kayes,ML,2021-07-20 01:54:41,14.0,-11.0,74.05,79,100,10.49,overcast clouds
698,Murindo,CO,2021-07-20 01:54:41,6.9848,-76.7544,76.17,95,41,0.92,scattered clouds
699,Ormara,PK,2021-07-20 01:54:42,25.2088,64.6357,83.17,88,100,21.09,overcast clouds
700,Banda Aceh,ID,2021-07-20 01:54:42,5.5577,95.3222,84.11,68,100,12.28,overcast clouds
701,Kenscoff,HT,2021-07-20 01:54:42,18.4506,-72.2869,69.94,54,94,16.11,light rain
702,Paita,PE,2021-07-20 01:54:43,-5.0892,-81.1144,65.68,83,0,12.35,clear sky
